annot1_idx,annot2_idx,Gof,label1,label2
1,1,99.9568003455972,unknown_part1,unknown
2,1,100,bankssts_part1,unknown
3,1,100,bankssts_part2,unknown
4,1,100,caudalanteriorcingulate_part1,unknown
5,1,100,caudalmiddlefrontal_part1,unknown
6,1,100,caudalmiddlefrontal_part2,unknown
7,1,100,caudalmiddlefrontal_part3,unknown
8,1,100,caudalmiddlefrontal_part4,unknown
9,1,100,cuneus_part1,unknown
10,1,100,cuneus_part2,unknown
11,1,66.5441176470588,entorhinal_part1,unknown
12,1,100,fusiform_part1,unknown
13,1,100,fusiform_part2,unknown
14,1,100,fusiform_part3,unknown
15,1,100,fusiform_part4,unknown
16,1,100,fusiform_part5,unknown
17,1,73.7560192616372,inferiorparietal_part1,unknown
18,1,100,inferiorparietal_part2,unknown
19,1,100,inferiorparietal_part3,unknown
20,1,74.0885416666667,inferiorparietal_part4,unknown
21,1,100,inferiorparietal_part5,unknown
22,1,100,inferiorparietal_part6,unknown
23,1,100,inferiorparietal_part7,unknown
24,1,100,inferiorparietal_part8,unknown
25,1,100,inferiortemporal_part1,unknown
26,1,100,inferiortemporal_part2,unknown
27,1,100,inferiortemporal_part3,unknown
28,1,100,inferiortemporal_part4,unknown
29,1,100,inferiortemporal_part5,unknown
30,1,100,inferiortemporal_part6,unknown
31,1,97.0238095238095,isthmuscingulate_part1,unknown
32,1,100,isthmuscingulate_part2,unknown
33,1,100,lateraloccipital_part1,unknown
34,1,100,lateraloccipital_part2,unknown
35,1,100,lateraloccipital_part3,unknown
36,1,100,lateraloccipital_part4,unknown
37,1,100,lateraloccipital_part5,unknown
38,1,100,lateraloccipital_part6,unknown
39,1,100,lateraloccipital_part7,unknown
40,1,100,lateraloccipital_part8,unknown
41,1,100,lateraloccipital_part9,unknown
42,1,100,lateralorbitofrontal_part1,unknown
43,1,100,lateralorbitofrontal_part2,unknown
44,1,100,lateralorbitofrontal_part3,unknown
45,1,100,lateralorbitofrontal_part4,unknown
46,1,100,lingual_part1,unknown
47,1,100,lingual_part2,unknown
48,1,100,lingual_part3,unknown
49,1,100,lingual_part4,unknown
50,1,100,lingual_part5,unknown
51,1,100,lingual_part6,unknown
52,1,97.148288973384,medialorbitofrontal_part1,unknown
53,1,100,medialorbitofrontal_part2,unknown
54,1,78.9647577092511,medialorbitofrontal_part3,unknown
55,1,100,middletemporal_part1,unknown
56,1,100,middletemporal_part2,unknown
57,1,100,middletemporal_part3,unknown
58,1,92.2300706357215,middletemporal_part4,unknown
59,1,77.6379477250726,middletemporal_part5,unknown
60,1,85.7889237199582,parahippocampal_part1,unknown
61,1,99.8882681564246,parahippocampal_part2,unknown
62,1,100,paracentral_part1,unknown
63,1,100,paracentral_part2,unknown
64,1,100,paracentral_part3,unknown
65,1,100,parsopercularis_part1,unknown
66,1,100,parsopercularis_part2,unknown
67,1,100,parsopercularis_part3,unknown
68,1,100,parsorbitalis_part1,unknown
69,1,77.8580024067389,parstriangularis_part1,unknown
70,1,100,parstriangularis_part2,unknown
71,1,100,pericalcarine_part1,unknown
72,1,100,pericalcarine_part2,unknown
73,1,100,postcentral_part1,unknown
74,1,100,postcentral_part2,unknown
75,1,100,postcentral_part3,unknown
76,1,100,postcentral_part4,unknown
77,1,100,postcentral_part5,unknown
78,1,100,postcentral_part6,unknown
79,1,100,postcentral_part7,unknown
80,1,100,postcentral_part8,unknown
81,1,100,posteriorcingulate_part1,unknown
82,1,100,posteriorcingulate_part2,unknown
83,1,100,precentral_part1,unknown
84,1,100,precentral_part2,unknown
85,1,100,precentral_part3,unknown
86,1,100,precentral_part4,unknown
87,1,100,precentral_part5,unknown
88,1,100,precentral_part6,unknown
89,1,100,precentral_part7,unknown
90,1,100,precentral_part8,unknown
91,1,100,precentral_part9,unknown
92,1,91.7191719171917,precuneus_part1,unknown
93,1,100,precuneus_part2,unknown
94,1,98.2161594963274,precuneus_part3,unknown
95,1,100,precuneus_part4,unknown
96,1,100,precuneus_part5,unknown
97,1,100,precuneus_part6,unknown
98,1,93.1658291457286,precuneus_part7,unknown
99,1,100,rostralanteriorcingulate_part1,unknown
100,1,100,rostralmiddlefrontal_part1,unknown
101,1,100,rostralmiddlefrontal_part2,unknown
102,1,100,rostralmiddlefrontal_part3,unknown
103,1,100,rostralmiddlefrontal_part4,unknown
104,1,100,rostralmiddlefrontal_part5,unknown
105,1,100,rostralmiddlefrontal_part6,unknown
106,1,100,rostralmiddlefrontal_part7,unknown
107,1,100,rostralmiddlefrontal_part8,unknown
108,1,100,rostralmiddlefrontal_part9,unknown
109,1,100,rostralmiddlefrontal_part10,unknown
110,1,100,superiorfrontal_part1,unknown
111,1,100,superiorfrontal_part2,unknown
112,1,100,superiorfrontal_part3,unknown
113,1,100,superiorfrontal_part4,unknown
114,1,100,superiorfrontal_part5,unknown
115,1,100,superiorfrontal_part6,unknown
116,1,100,superiorfrontal_part7,unknown
117,1,100,superiorfrontal_part8,unknown
118,1,100,superiorfrontal_part9,unknown
119,1,100,superiorfrontal_part10,unknown
120,1,100,superiorfrontal_part11,unknown
121,1,100,superiorfrontal_part12,unknown
122,1,100,superiorfrontal_part13,unknown
123,1,100,superiorparietal_part1,unknown
124,1,100,superiorparietal_part2,unknown
125,1,100,superiorparietal_part3,unknown
126,1,100,superiorparietal_part4,unknown
127,1,100,superiorparietal_part5,unknown
128,1,100,superiorparietal_part6,unknown
129,1,100,superiorparietal_part7,unknown
130,1,100,superiorparietal_part8,unknown
131,1,100,superiorparietal_part9,unknown
132,1,100,superiorparietal_part10,unknown
133,1,100,superiortemporal_part1,unknown
134,1,91.8048780487805,superiortemporal_part2,unknown
135,1,100,superiortemporal_part3,unknown
136,1,100,superiortemporal_part4,unknown
137,1,100,superiortemporal_part5,unknown
138,1,100,superiortemporal_part6,unknown
139,1,100,superiortemporal_part7,unknown
140,1,87.3779113448535,supramarginal_part1,unknown
141,1,100,supramarginal_part2,unknown
142,1,100,supramarginal_part3,unknown
