annot1_idx,annot2_idx,distance,label1,label2
85,263,7.12547940026933,lh_L_46_ROI,rh_rostralmiddlefrontal_part8
86,100,7.03622999844226,lh_L_a9-46v_ROI,lh_rostralmiddlefrontal_part2
87,108,10.0828906029765,lh_L_9-46d_ROI,lh_rostralmiddlefrontal_part10
88,262,6.67553041811446,lh_L_9a_ROI,rh_rostralmiddlefrontal_part7
89,53,10.6503686078473,lh_L_10v_ROI,lh_medialorbitofrontal_part3
90,104,7.67103969312124,lh_L_a10p_ROI,lh_rostralmiddlefrontal_part6
91,222,7.34678286588224,lh_L_10pp_ROI,rh_parsorbitalis_part1
92,41,8.95554886453395,lh_L_11l_ROI,lh_lateralorbitofrontal_part1
93,42,13.0476538291414,lh_L_13l_ROI,lh_lateralorbitofrontal_part2
94,197,12.9772097454801,lh_L_OFC_ROI,rh_lateralorbitofrontal_part3
95,195,5.55100647072324,lh_L_47s_ROI,rh_lateralorbitofrontal_part1
96,287,4.42997216958547,lh_L_LIPd_ROI,rh_superiorparietal_part9
97,157,8.79721753518683,lh_L_6a_ROI,rh_caudalmiddlefrontal_part2
98,159,10.1166114660919,lh_L_i6-8_ROI,rh_caudalmiddlefrontal_part4
99,120,4.30823221216036,lh_L_s6-8_ROI,lh_superiorfrontal_part12
100,155,12.626326831185,lh_L_43_ROI,rh_caudalanteriorcingulate_part1
101,73,11.4764540383177,lh_L_OP4_ROI,lh_postcentral_part2
102,140,10.6182635372772,lh_L_OP1_ROI,lh_supramarginal_part2
103,149,17.2609650177328,lh_L_OP2-3_ROI,lh_insula_part1
104,148,20.5713490104747,lh_L_52_ROI,lh_transversetemporal_part1
105,140,17.4561649589539,lh_L_RI_ROI,lh_supramarginal_part2
106,238,7.95340868967312,lh_L_PFcm_ROI,rh_posteriorcingulate_part2
107,152,9.12630247920258,lh_L_PoI2_ROI,lh_insula_part4
108,138,9.26107502525931,lh_L_TA2_ROI,lh_superiortemporal_part7
109,255,4.90046374166465,lh_L_FOP4_ROI,rh_rostralanteriorcingulate_part1
110,152,3.05169026785242,lh_L_MI_ROI,lh_insula_part4
111,150,19.5699195926866,lh_L_Pir_ROI,lh_insula_part2
112,206,13.1903023037335,lh_L_AVI_ROI,rh_medialorbitofrontal_part2
113,150,8.10065611625515,lh_L_AAIC_ROI,lh_insula_part2
114,83,2.85574217575479,lh_L_FOP1_ROI,lh_precentral_part2
115,151,14.0434024249559,lh_L_FOP3_ROI,lh_insula_part3
116,83,18.9486768893811,lh_L_FOP2_ROI,lh_precentral_part2
117,216,5.66654808980619,lh_L_PFt_ROI,rh_paracentral_part1
118,250,12.0309304498771,lh_L_AIP_ROI,rh_precuneus_part3
119,179,9.52242650126189,lh_L_EC_ROI,rh_inferiortemporal_part1
120,210,6.07482167661368,lh_L_PreS_ROI,rh_middletemporal_part3
121,209,4.91969650702939,lh_L_H_ROI,rh_middletemporal_part2
122,153,8.68819120856895,lh_L_ProS_ROI,rh_bankssts_part1
123,165,1.3155306911227,lh_L_PeEc_ROI,rh_fusiform_part2
124,135,8.60481241774675,lh_L_STGa_ROI,lh_superiortemporal_part4
125,132,13.1796305329395,lh_L_PBelt_ROI,lh_superiortemporal_part1
126,136,9.69691903845078,lh_L_A5_ROI,lh_superiortemporal_part5
127,60,8.26723823876121,lh_L_PHA1_ROI,lh_parahippocampal_part2
128,183,3.3801814698706,lh_L_PHA3_ROI,rh_inferiortemporal_part5
129,137,15.4611445749074,lh_L_STSda_ROI,lh_superiortemporal_part6
130,184,8.93781984252976,lh_L_STSdp_ROI,rh_isthmuscingulate_part1
131,203,10.2745704773901,lh_L_STSvp_ROI,rh_lingual_part5
132,147,10.8778463791524,lh_L_TGd_ROI,lh_temporalpole_part1
133,54,4.76335334760959,lh_L_TE1a_ROI,lh_middletemporal_part1
134,57,11.0326919332122,lh_L_TE1p_ROI,lh_middletemporal_part4
135,28,9.57345580733835,lh_L_TE2a_ROI,lh_inferiortemporal_part5
136,167,2.90600498778446,lh_L_TF_ROI,rh_fusiform_part4
137,168,11.5685648599224,lh_L_TE2p_ROI,rh_fusiform_part5
138,55,7.89411391001993,lh_L_PHT_ROI,lh_middletemporal_part2
139,200,10.0719467596423,lh_L_PH_ROI,rh_lingual_part2
140,248,5.31700786723064,lh_L_TPOJ1_ROI,rh_precuneus_part1
141,162,4.48290262918332,lh_L_TPOJ2_ROI,rh_cuneus_part3
142,20,7.19216267112115,lh_L_TPOJ3_ROI,lh_inferiorparietal_part5
143,176,15.873696592562,lh_L_DVT_ROI,rh_inferiorparietal_part8
144,279,8.99700217990882,lh_L_PGp_ROI,rh_superiorparietal_part1
145,16,11.9574641374537,lh_L_IP2_ROI,lh_inferiorparietal_part1
146,283,10.6755813072218,lh_L_IP1_ROI,rh_superiorparietal_part5
147,19,10.6789712359119,lh_L_IP0_ROI,lh_inferiorparietal_part4
148,142,8.3536263284898,lh_L_PFop_ROI,lh_supramarginal_part4
149,145,3.67770376936837,lh_L_PF_ROI,lh_supramarginal_part7
150,253,12.834473769199,lh_L_PFm_ROI,rh_precuneus_part6
151,251,6.68242879329183,lh_L_PGi_ROI,rh_precuneus_part4
152,282,2.34679610313001,lh_L_PGs_ROI,rh_superiorparietal_part4
153,127,5.15606257744437,lh_L_V6A_ROI,lh_superiorparietal_part6
154,47,8.34883656204189,lh_L_VMV1_ROI,lh_lingual_part3
155,182,10.3046856590028,lh_L_VMV3_ROI,rh_inferiortemporal_part4
156,183,10.88538191217,lh_L_PHA2_ROI,rh_inferiortemporal_part5
157,186,9.8092130676222,lh_L_V4t_ROI,rh_lateraloccipital_part1
158,227,5.75181505870438,lh_L_FST_ROI,rh_pericalcarine_part2
159,189,6.17383274109367,lh_L_V3CD_ROI,rh_lateraloccipital_part4
160,188,11.0146471894337,lh_L_LO3_ROI,rh_lateraloccipital_part3
161,45,8.85000628869679,lh_L_VMV2_ROI,lh_lingual_part1
162,97,9.51495962290952,lh_L_31pd_ROI,lh_precuneus_part7
