annot1_idx,annot2_idx,distance,label1,label2
84,235,10.315192704038,lh_precentral_part3,rh_R_3a_ROI
85,245,8.65755897651329,lh_precentral_part4,rh_R_8BM_ROI
86,236,7.52964470434162,lh_precentral_part5,rh_R_6d_ROI
87,55,4.37500687204831,lh_precentral_part6,lh_L_6d_ROI
88,57,3.5265569609468,lh_precentral_part7,lh_L_6v_ROI
89,11,3.56721926002345,lh_precentral_part8,lh_L_FEF_ROI
90,208,9.18340832812033,lh_precentral_part9,rh_R_SFL_ROI
91,32,5.771444864795,lh_precuneus_part1,lh_L_POS1_ROI
92,40,18.1323533278565,lh_precuneus_part2,lh_L_5L_ROI
93,143,16.0542584745323,lh_precuneus_part3,lh_L_DVT_ROI
94,28,16.3913702759432,lh_precuneus_part4,lh_L_PCV_ROI
95,16,4.3922902481838,lh_precuneus_part5,lh_L_POS2_ROI
96,326,3.32992508921389,lh_precuneus_part6,rh_R_IP2_ROI
97,162,9.51495962290952,lh_precuneus_part7,lh_L_31pd_ROI
98,62,4.05465493715745,lh_rostralanteriorcingulate_part1,lh_L_a24_ROI
99,269,10.3098852230164,lh_rostralmiddlefrontal_part1,rh_R_9a_ROI
100,86,7.03622999844226,lh_rostralmiddlefrontal_part2,lh_L_a9-46v_ROI
101,266,11.7686310251497,lh_rostralmiddlefrontal_part3,rh_R_46_ROI
102,90,8.36918594951657,lh_rostralmiddlefrontal_part4,lh_L_a10p_ROI
103,84,3.86642566191116,lh_rostralmiddlefrontal_part5,lh_L_p9-46v_ROI
104,90,7.67103969312124,lh_rostralmiddlefrontal_part6,lh_L_a10p_ROI
105,266,9.32901929255689,lh_rostralmiddlefrontal_part7,rh_R_46_ROI
106,267,5.51242132735911,lh_rostralmiddlefrontal_part8,rh_R_a9-46v_ROI
107,268,8.06675174326994,lh_rostralmiddlefrontal_part9,rh_R_9-46d_ROI
108,267,9.55296103087206,lh_rostralmiddlefrontal_part10,rh_R_a9-46v_ROI
109,73,5.17490450911852,lh_superiorfrontal_part1,lh_L_10d_ROI
110,56,13.2404432666042,lh_superiorfrontal_part2,lh_L_6mp_ROI
111,256,7.44753380608561,lh_superiorfrontal_part3,rh_R_44_ROI
112,192,7.65117925824341,lh_superiorfrontal_part4,rh_R_FEF_ROI
113,263,2.14145554896501,lh_superiorfrontal_part5,rh_R_IFSp_ROI
114,42,13.5072307168318,lh_superiorfrontal_part6,lh_L_24dv_ROI
115,63,10.1534936017173,lh_superiorfrontal_part7,lh_L_d32_ROI
116,27,6.23496997447381,lh_superiorfrontal_part8,lh_L_SFL_ROI
117,72,8.20308555300974,lh_superiorfrontal_part9,lh_L_9p_ROI
118,61,13.0332525800772,lh_superiorfrontal_part10,lh_L_p32pr_ROI
119,255,0.986278886706826,lh_superiorfrontal_part11,rh_R_8C_ROI
120,99,4.30823221216036,lh_superiorfrontal_part12,lh_L_s6-8_ROI
121,64,3.61314597741396,lh_superiorfrontal_part13,lh_L_8BM_ROI
122,43,6.80602618598004,lh_superiorparietal_part1,lh_L_7AL_ROI
123,14,5.52659757114451,lh_superiorparietal_part2,lh_L_V3A_ROI
124,48,7.14854185291995,lh_superiorparietal_part3,lh_L_7PC_ROI
125,221,12.8555804624143,lh_superiorparietal_part4,rh_R_5L_ROI
